sep=^
Task ID^Storage Interval^Operator ID^Message Length (secs)^Start Time^Stop Time^Threshold Method^Duration^Station Name^All Single Channels^Location (lat)^Location (lon)^Antenna^Polarization
28238^1 hours^DESKTOP-5NOI69V^15^29-08-2023 09:43:42 AM^29-08-2023 02:43:55 PM^Noise Riding 30 dB^Fixed: 5 hours^Chaiyaphum^No^15.788741^102.028173^Vertical Ref^Vertical

Band #^Start Frequency (MHz)^Stop Frequency (MHz)^Bandwidth (kHz)
1^756.000000^2690.000000^600.00000

Channel No.^Frequency (MHz)^Time of Day^Occupancy (%)^Field Strength (dBuV/m)
106^819.000000^10:43:42 AM^0^---
106^819.000000^11:43:42 AM^0^---
106^819.000000^12:43:42 PM^0^---
106^819.000000^01:43:42 PM^0^---
106^819.000000^02:43:42 PM^0^---
107^819.600000^10:43:42 AM^0^---
107^819.600000^11:43:42 AM^0^---
107^819.600000^12:43:42 PM^0^---
107^819.600000^01:43:42 PM^0^---
107^819.600000^02:43:42 PM^0^---
108^820.200000^10:43:42 AM^0^---
108^820.200000^11:43:42 AM^0^---
108^820.200000^12:43:42 PM^0^---
108^820.200000^01:43:42 PM^0^---
108^820.200000^02:43:42 PM^0^---
109^820.800000^10:43:42 AM^0^---
109^820.800000^11:43:42 AM^0^---
109^820.800000^12:43:42 PM^0^---
109^820.800000^01:43:42 PM^0^---
109^820.800000^02:43:42 PM^0^---
110^821.400000^10:43:42 AM^0^---
110^821.400000^11:43:42 AM^0^---
110^821.400000^12:43:42 PM^0^---
110^821.400000^01:43:42 PM^0^---
110^821.400000^02:43:42 PM^0^---
111^822.000000^10:43:42 AM^0^---
111^822.000000^11:43:42 AM^0^---
111^822.000000^12:43:42 PM^0^---
111^822.000000^01:43:42 PM^0^---
111^822.000000^02:43:42 PM^0^---
112^822.600000^10:43:42 AM^0^---
112^822.600000^11:43:42 AM^0^---
112^822.600000^12:43:42 PM^0^---
112^822.600000^01:43:42 PM^0^---
112^822.600000^02:43:42 PM^0^---
113^823.200000^10:43:42 AM^0^---
113^823.200000^11:43:42 AM^0^---
113^823.200000^12:43:42 PM^0^---
113^823.200000^01:43:42 PM^0^---
113^823.200000^02:43:42 PM^0^---
114^823.800000^10:43:42 AM^0^---
114^823.800000^11:43:42 AM^0^---
114^823.800000^12:43:42 PM^0^---
114^823.800000^01:43:42 PM^0^---
114^823.800000^02:43:42 PM^0^---
115^824.400000^10:43:42 AM^0^---
115^824.400000^11:43:42 AM^0^---
115^824.400000^12:43:42 PM^0^---
115^824.400000^01:43:42 PM^0^---
115^824.400000^02:43:42 PM^0^---
116^825.000000^10:43:42 AM^0^---
116^825.000000^11:43:42 AM^0^---
116^825.000000^12:43:42 PM^0^---
116^825.000000^01:43:42 PM^0^---
116^825.000000^02:43:42 PM^0^---
117^825.600000^10:43:42 AM^0^---
117^825.600000^11:43:42 AM^0^---
117^825.600000^12:43:42 PM^0^---
117^825.600000^01:43:42 PM^0^---
117^825.600000^02:43:42 PM^0^---
118^826.200000^10:43:42 AM^0^---
118^826.200000^11:43:42 AM^0^---
118^826.200000^12:43:42 PM^0^---
118^826.200000^01:43:42 PM^0^---
118^826.200000^02:43:42 PM^0^---
119^826.800000^10:43:42 AM^0^---
119^826.800000^11:43:42 AM^0^---
119^826.800000^12:43:42 PM^0^---
119^826.800000^01:43:42 PM^0^---
119^826.800000^02:43:42 PM^0^---
120^827.400000^10:43:42 AM^0^---
120^827.400000^11:43:42 AM^0^---
120^827.400000^12:43:42 PM^0^---
120^827.400000^01:43:42 PM^0^---
120^827.400000^02:43:42 PM^0^---
121^828.000000^10:43:42 AM^0^---
121^828.000000^11:43:42 AM^0^---
121^828.000000^12:43:42 PM^0^---
121^828.000000^01:43:42 PM^0^---
121^828.000000^02:43:42 PM^0^---
122^828.600000^10:43:42 AM^0^---
122^828.600000^11:43:42 AM^0^---
122^828.600000^12:43:42 PM^0^---
122^828.600000^01:43:42 PM^0^---
122^828.600000^02:43:42 PM^0^---
123^829.200000^10:43:42 AM^0^---
123^829.200000^11:43:42 AM^0^---
123^829.200000^12:43:42 PM^0^---
123^829.200000^01:43:42 PM^0^---
123^829.200000^02:43:42 PM^0^---
124^829.800000^10:43:42 AM^0^---
124^829.800000^11:43:42 AM^0^---
124^829.800000^12:43:42 PM^0^---
124^829.800000^01:43:42 PM^0^---
124^829.800000^02:43:42 PM^0^---
125^830.400000^10:43:42 AM^0^---
125^830.400000^11:43:42 AM^0^---
125^830.400000^12:43:42 PM^0^---
